id,center_name,last_updated_date
SAMEA12121328,FHI,2022-01-05
SAMEA12121329,FHI,2022-01-05
SAMEA12121331,FHI,2022-01-05
SAMEA12121331,FHI,2022-01-05
SAMEA12121333,FHI,2022-01-05
SAMEA12121333,FHI,2022-01-05
SAMEA12121334,FHI,2022-01-05
SAMEA12121334,FHI,2022-01-05
SAMEA12121335,FHI,2022-01-05
SAMEA12121336,FHI,2022-01-05
SAMEA12121336,FHI,2022-01-05
SAMEA12121338,FHI,2022-01-05
SAMEA12121339,FHI,2022-01-05
SAMEA12121340,FHI,2022-01-05
SAMEA12121341,FHI,2022-01-05
SAMEA12121342,FHI,2022-01-05
SAMEA12121343,FHI,2022-01-05
SAMEA12121344,FHI,2022-01-05
SAMEA12121344,FHI,2022-01-05
SAMEA12121345,FHI,2022-01-05
SAMEA12121345,FHI,2022-01-05
SAMEA12121346,FHI,2022-01-05
SAMEA12121347,FHI,2022-01-05
SAMEA12121348,FHI,2022-01-05
SAMEA12121349,FHI,2022-01-05
SAMEA12121350,FHI,2022-01-05
SAMEA12121351,FHI,2022-01-05
SAMEA12121351,FHI,2022-01-05
SAMEA12121352,FHI,2022-01-05
SAMEA12121352,FHI,2022-01-05
SAMEA12121353,FHI,2022-01-05
SAMEA12121353,FHI,2022-01-05
SAMEA12121354,FHI,2022-01-05
SAMEA12121355,FHI,2022-01-05
SAMEA12121356,FHI,2022-01-06
SAMEA12121357,FHI,2022-01-06
SAMEA12121358,FHI,2022-01-06
SAMEA12121359,FHI,2022-01-06
SAMEA12121360,FHI,2022-01-06
SAMEA12121361,FHI,2022-01-06
SAMEA12121362,FHI,2022-01-06
SAMEA12121362,FHI,2022-01-06
SAMEA12121363,FHI,2022-01-06
SAMEA12121364,FHI,2022-01-06
SAMEA12121365,FHI,2022-01-06
SAMEA12121366,FHI,2022-01-06
SAMEA12121367,FHI,2022-01-06
SAMEA12121368,FHI,2022-01-06
SAMEA12121368,FHI,2022-01-06
SAMEA12121369,FHI,2022-01-06
SAMEA12121370,FHI,2022-01-06
SAMEA12121371,FHI,2022-01-06
SAMEA12121372,FHI,2022-01-06
SAMEA12121372,FHI,2022-01-06
SAMEA12121373,FHI,2022-01-06
SAMEA12121374,FHI,2022-01-06
SAMEA12121375,FHI,2022-01-06
SAMEA12121377,FHI,2022-01-06
SAMEA12121378,FHI,2022-01-06
SAMEA12121379,FHI,2022-01-06
SAMEA12121380,FHI,2022-01-06
SAMEA12121381,FHI,2022-01-06
SAMEA12121382,FHI,2022-01-06
SAMEA12121383,FHI,2022-01-06
SAMEA12121385,FHI,2022-01-06
SAMEA12121386,FHI,2022-01-06
SAMEA12121411,FHI,2022-01-06
SAMEA12121412,FHI,2022-01-06
SAMEA12121413,FHI,2022-01-06
SAMEA12121414,FHI,2022-01-06
SAMEA12121416,FHI,2022-01-06
SAMEA12121417,FHI,2022-01-06
SAMEA12121418,FHI,2022-01-06
SAMEA12121419,FHI,2022-01-06
SAMEA12121420,FHI,2022-01-06
SAMEA12121421,FHI,2022-01-06
SAMEA12121422,FHI,2022-01-06
SAMEA12121424,FHI,2022-01-06
SAMEA12121425,FHI,2022-01-06
SAMEA12121426,FHI,2022-01-06
SAMEA12121428,FHI,2022-01-06
SAMEA12121430,FHI,2022-01-06
SAMEA12121430,FHI,2022-01-06
SAMEA12121431,FHI,2022-01-06
SAMEA12121434,FHI,2022-01-06
SAMEA12121435,FHI,2022-01-06
SAMEA12121437,FHI,2022-01-06
SAMEA12121438,FHI,2022-01-06
SAMEA12121439,FHI,2022-01-06
SAMEA12121440,FHI,2022-01-06
SAMEA12121441,FHI,2022-01-06
SAMEA12121441,FHI,2022-01-06
SAMEA12121443,FHI,2022-01-06
SAMEA12121444,FHI,2022-01-06
SAMEA12121447,FHI,2022-01-06
SAMEA12121448,FHI,2022-01-06
SAMEA12121449,FHI,2022-01-06
SAMEA12121449,FHI,2022-01-06
SAMEA12121450,FHI,2022-01-06
SAMEA12121451,FHI,2022-01-06
SAMEA12121453,FHI,2022-01-06
SAMEA12121454,FHI,2022-01-06
SAMEA12121457,FHI,2022-01-06
SAMEA12121458,FHI,2022-01-06
SAMEA12121459,FHI,2022-01-06
SAMEA12121462,FHI,2022-01-06
SAMEA12121463,FHI,2022-01-06
SAMEA12121464,FHI,2022-01-06
SAMEA12121465,FHI,2022-01-06
SAMEA12121466,FHI,2022-01-06
SAMEA12121467,FHI,2022-01-06
SAMEA12121468,FHI,2022-01-06
SAMEA12121470,FHI,2022-01-06
SAMEA12121472,FHI,2022-01-06
SAMEA12121476,FHI,2022-01-06
SAMEA12121479,FHI,2022-01-06
SAMEA12121482,FHI,2022-01-06
SAMEA12121485,FHI,2022-01-06
SAMEA12121485,FHI,2022-01-06
SAMEA12121486,FHI,2022-01-06
SAMEA12121486,FHI,2022-01-06
SAMEA12121487,FHI,2022-01-06
SAMEA12121488,FHI,2022-01-06
SAMEA12121489,FHI,2022-01-06
SAMEA12121494,FHI,2022-01-06
SAMEA12121495,FHI,2022-01-06
SAMEA12121496,FHI,2022-01-06
SAMEA12121498,FHI,2022-01-06
SAMEA12121501,FHI,2022-01-06
SAMEA12121503,FHI,2022-01-06
SAMEA12121504,FHI,2022-01-06
SAMEA12121505,FHI,2022-01-06
SAMEA12121506,FHI,2022-01-06
SAMEA12121507,FHI,2022-01-06
SAMEA12121508,FHI,2022-01-06
SAMEA12121509,FHI,2022-01-06
SAMEA12121510,FHI,2022-01-06
SAMEA12121511,FHI,2022-01-06
SAMEA12121512,FHI,2022-01-06
SAMEA12121514,FHI,2022-01-06
SAMEA12121515,FHI,2022-01-06
SAMEA12121516,FHI,2022-01-06
SAMEA12121517,FHI,2022-01-06
SAMEA12121518,FHI,2022-01-06
SAMEA12121519,FHI,2022-01-06
SAMEA12121520,FHI,2022-01-06
SAMEA12121521,FHI,2022-01-06
SAMEA12121522,FHI,2022-01-06
SAMEA12121523,FHI,2022-01-06
SAMEA12121524,FHI,2022-01-06
SAMEA12121525,FHI,2022-01-06
SAMEA12121526,FHI,2022-01-06
SAMEA12121527,FHI,2022-01-06
SAMEA12121528,FHI,2022-01-06
SAMEA12121529,FHI,2022-01-06
SAMEA12121530,FHI,2022-01-06
SAMEA12121531,FHI,2022-01-06
SAMEA12121532,FHI,2022-01-06
SAMEA12121535,FHI,2022-01-06
SAMEA12121536,FHI,2022-01-06
SAMEA12121537,FHI,2022-01-06
SAMEA12121538,FHI,2022-01-06
SAMEA12121540,FHI,2022-01-06
SAMEA12121541,FHI,2022-01-06
SAMEA12121543,FHI,2022-01-06
SAMEA12121545,FHI,2022-01-06
SAMEA12121548,FHI,2022-01-06
SAMEA12121549,FHI,2022-01-06
SAMEA12121551,FHI,2022-01-06
SAMEA12121552,FHI,2022-01-06
SAMEA12121553,FHI,2022-01-06
SAMEA12121554,FHI,2022-01-06
SAMEA12121556,FHI,2022-01-06
SAMEA12121558,FHI,2022-01-06
SAMEA12121558,FHI,2022-01-06
SAMEA12121559,FHI,2022-01-06
SAMEA12121560,FHI,2022-01-06
SAMEA12121562,FHI,2022-01-06
SAMEA12121574,FHI,2022-01-06
SAMEA12121576,FHI,2022-01-06
SAMEA12121578,FHI,2022-01-06
SAMEA12121579,FHI,2022-01-06
SAMEA12121580,FHI,2022-01-06
SAMEA12132797,FHI,2022-01-07
SAMEA12132799,FHI,2022-01-07
SAMEA12132799,FHI,2022-01-07
SAMEA12132800,FHI,2022-01-07
SAMEA12132801,FHI,2022-01-07
SAMEA12132802,FHI,2022-01-07
SAMEA12132803,FHI,2022-01-07
SAMEA12132803,FHI,2022-01-07
SAMEA12132805,FHI,2022-01-07
SAMEA12132805,FHI,2022-01-07
SAMEA12132806,FHI,2022-01-07
SAMEA12132810,FHI,2022-01-07
SAMEA12132811,FHI,2022-01-07
SAMEA12132812,FHI,2022-01-07
SAMEA12132813,FHI,2022-01-07
SAMEA12132815,FHI,2022-01-07
SAMEA12132816,FHI,2022-01-07
SAMEA12132818,FHI,2022-01-07
SAMEA12132818,FHI,2022-01-07
SAMEA12132819,FHI,2022-01-07
SAMEA12132819,FHI,2022-01-07
SAMEA12132820,FHI,2022-01-07
SAMEA12132822,FHI,2022-01-07
SAMEA12132823,FHI,2022-01-07
SAMEA12132824,FHI,2022-01-07
SAMEA12185362,FHI,2022-01-07
SAMEA12185362,FHI,2022-01-07
SAMEA12185363,FHI,2022-01-07
SAMEA12185364,FHI,2022-01-07
SAMEA12185365,FHI,2022-01-07
SAMEA12185365,FHI,2022-01-07
SAMEA12185366,FHI,2022-01-07
SAMEA12185366,FHI,2022-01-07
SAMEA12185367,FHI,2022-01-07
SAMEA12185367,FHI,2022-01-07
SAMEA12185377,FHI,2022-01-07
SAMEA12185377,FHI,2022-01-07
SAMEA12185378,FHI,2022-01-07
SAMEA12185379,FHI,2022-01-07
SAMEA12185380,FHI,2022-01-07
SAMEA12185380,FHI,2022-01-07
SAMEA12185381,FHI,2022-01-07
SAMEA12185381,FHI,2022-01-07
SAMEA12185382,FHI,2022-01-07
SAMEA12185382,FHI,2022-01-07
SAMEA12185383,FHI,2022-01-07
SAMEA12185384,FHI,2022-01-07
SAMEA12185385,FHI,2022-01-07
SAMEA12185386,FHI,2022-01-07
SAMEA12185387,FHI,2022-01-07
SAMEA12185388,FHI,2022-01-07
SAMEA12185388,FHI,2022-01-07
SAMEA12185389,FHI,2022-01-07
SAMEA12185390,FHI,2022-01-07
SAMEA12185391,FHI,2022-01-07
SAMEA12185392,FHI,2022-01-07
SAMEA12185393,FHI,2022-01-07
SAMEA12185394,FHI,2022-01-07
SAMEA12185395,FHI,2022-01-07
SAMEA12185396,FHI,2022-01-07
SAMEA12185396,FHI,2022-01-07
SAMEA12185397,FHI,2022-01-07
SAMEA12185398,FHI,2022-01-07
SAMEA12185399,FHI,2022-01-07
SAMEA12185399,FHI,2022-01-07
SAMEA12185400,FHI,2022-01-07
SAMEA12185401,FHI,2022-01-07
SAMEA12185402,FHI,2022-01-07
SAMEA12185403,FHI,2022-01-07
SAMEA12185404,FHI,2022-01-07
SAMEA12185405,FHI,2022-01-07
SAMEA12185406,FHI,2022-01-07
SAMEA12185406,FHI,2022-01-07
SAMEA12185407,FHI,2022-01-07
SAMEA12185408,FHI,2022-01-07
SAMEA12185408,FHI,2022-01-07
SAMEA12185409,FHI,2022-01-07
SAMEA12185409,FHI,2022-01-07
SAMEA12185410,FHI,2022-01-07
SAMEA12185411,FHI,2022-01-07
SAMEA12185412,FHI,2022-01-07
SAMEA12185414,FHI,2022-01-07
SAMEA12185415,FHI,2022-01-07
SAMEA12185416,FHI,2022-01-07
SAMEA12185417,FHI,2022-01-07
SAMEA12185418,FHI,2022-01-07
SAMEA12185419,FHI,2022-01-07
SAMEA12185420,FHI,2022-01-07
SAMEA12185421,FHI,2022-01-07
SAMEA12185423,FHI,2022-01-07
SAMEA12185424,FHI,2022-01-07
SAMEA12185425,FHI,2022-01-07
SAMEA12185427,FHI,2022-01-07
SAMEA12185428,FHI,2022-01-07
SAMEA12185429,FHI,2022-01-07
SAMEA12185438,FHI,2022-01-07
SAMEA12185439,FHI,2022-01-07
SAMEA12185440,FHI,2022-01-07
SAMEA12185444,FHI,2022-01-07
SAMEA12185473,FHI,2022-01-07
SAMEA12185480,FHI,2022-01-07
SAMEA12185493,FHI,2022-01-07
SAMEA12185509,FHI,2022-01-07
SAMEA12185515,FHI,2022-01-07
SAMEA12185515,FHI,2022-01-07
SAMEA12185521,FHI,2022-01-07
SAMEA12185521,FHI,2022-01-07
SAMEA12185523,FHI,2022-01-07
SAMEA12185529,FHI,2022-01-07
SAMEA12185547,FHI,2022-01-07
SAMEA12185564,FHI,2022-01-07
SAMEA12185574,FHI,2022-01-07
SAMEA12185574,FHI,2022-01-07
SAMEA12185575,FHI,2022-01-07
SAMEA12185578,FHI,2022-01-07
SAMEA12185578,FHI,2022-01-07
SAMEA12185583,FHI,2022-01-07
SAMEA12185583,FHI,2022-01-07
SAMEA12185584,FHI,2022-01-07
SAMEA12185585,FHI,2022-01-07
SAMEA12185586,FHI,2022-01-07
SAMEA12185587,FHI,2022-01-07
SAMEA12185588,FHI,2022-01-07
SAMEA12185588,FHI,2022-01-07
SAMEA12185589,FHI,2022-01-07
SAMEA12185590,FHI,2022-01-07
SAMEA12185591,FHI,2022-01-07
SAMEA12185593,FHI,2022-01-07
SAMEA12185594,FHI,2022-01-07
SAMEA12185595,FHI,2022-01-07
SAMEA12185597,FHI,2022-01-07
SAMEA12185598,FHI,2022-01-07
SAMEA12185599,FHI,2022-01-07
SAMEA12185600,FHI,2022-01-07
SAMEA12185600,FHI,2022-01-07
SAMEA12185601,FHI,2022-01-07
SAMEA12185601,FHI,2022-01-07
SAMEA12185602,FHI,2022-01-07
SAMEA12185605,FHI,2022-01-07
SAMEA12185606,FHI,2022-01-07
SAMEA12185606,FHI,2022-01-07
SAMEA12185607,FHI,2022-01-07
SAMEA12185607,FHI,2022-01-07
SAMEA12185609,FHI,2022-01-07
SAMEA12185609,FHI,2022-01-07
SAMEA12185610,FHI,2022-01-07
SAMEA12185612,FHI,2022-01-07
SAMEA12185612,FHI,2022-01-07
SAMEA12185614,FHI,2022-01-07
SAMEA12185614,FHI,2022-01-07
SAMEA12185616,FHI,2022-01-07
SAMEA12185616,FHI,2022-01-07
SAMEA12185617,FHI,2022-01-07
SAMEA12185619,FHI,2022-01-07
SAMEA12185619,FHI,2022-01-07
SAMEA12185620,FHI,2022-01-07
SAMEA12185620,FHI,2022-01-07
SAMEA12185621,FHI,2022-01-07
SAMEA12185621,FHI,2022-01-07
SAMEA12185624,FHI,2022-01-07
SAMEA12185627,FHI,2022-01-10
SAMEA12185627,FHI,2022-01-10
SAMEA12185628,FHI,2022-01-10
SAMEA12185630,FHI,2022-01-07
SAMEA12185631,FHI,2022-01-07
SAMEA12185633,FHI,2022-01-07
SAMEA12185634,FHI,2022-01-07
SAMEA12185635,FHI,2022-01-07
SAMEA12185637,FHI,2022-01-07
SAMEA12185638,FHI,2022-01-07
SAMEA12185641,FHI,2022-01-07
SAMEA12185643,FHI,2022-01-07
SAMEA12185644,FHI,2022-01-07
SAMEA12185645,FHI,2022-01-07
SAMEA12185646,FHI,2022-01-07
SAMEA12185647,FHI,2022-01-07
SAMEA12185648,FHI,2022-01-07
SAMEA12185649,FHI,2022-01-07
SAMEA12185667,FHI,2022-01-07
SAMEA12185667,FHI,2022-01-07
SAMEA12185669,FHI,2022-01-07
SAMEA12185670,FHI,2022-01-07
SAMEA12185671,FHI,2022-01-07
SAMEA12185672,FHI,2022-01-07
SAMEA12185672,FHI,2022-01-07
SAMEA12185673,FHI,2022-01-07
SAMEA12185674,FHI,2022-01-07
SAMEA12185676,FHI,2022-01-07
SAMEA12185677,FHI,2022-01-07
SAMEA12185678,FHI,2022-01-07
SAMEA12185681,FHI,2022-01-07
SAMEA12185683,FHI,2022-01-07
SAMEA12185685,FHI,2022-01-07
SAMEA12185686,FHI,2022-01-07
SAMEA12185688,FHI,2022-01-07
SAMEA12185689,FHI,2022-01-07
SAMEA12185691,FHI,2022-01-07
SAMEA12185692,FHI,2022-01-07
SAMEA12185693,FHI,2022-01-07
SAMEA12185695,FHI,2022-01-07
SAMEA12185696,FHI,2022-01-07
SAMEA12185697,FHI,2022-01-07
SAMEA12185698,FHI,2022-01-07
SAMEA12185699,FHI,2022-01-07
SAMEA12185700,FHI,2022-01-07
SAMEA12185707,FHI,2022-01-07
SAMEA12185708,FHI,2022-01-07
SAMEA12185709,FHI,2022-01-07
SAMEA12185712,FHI,2022-01-07
SAMEA12185713,FHI,2022-01-07
SAMEA12185715,FHI,2022-01-07
SAMEA12185716,FHI,2022-01-07
SAMEA12185718,FHI,2022-01-07
SAMEA12185719,FHI,2022-01-07
SAMEA12185720,FHI,2022-01-07
SAMEA12185721,FHI,2022-01-07
SAMEA12185722,FHI,2022-01-07
SAMEA12185723,FHI,2022-01-07
SAMEA12185724,FHI,2022-01-07
SAMEA12185725,FHI,2022-01-07
SAMEA12185726,FHI,2022-01-07
SAMEA12185727,FHI,2022-01-07
SAMEA12185728,FHI,2022-01-07
SAMEA12185730,FHI,2022-01-07
SAMEA12185733,FHI,2022-01-07
SAMEA12185735,FHI,2022-01-07
SAMEA12185737,FHI,2022-01-07
SAMEA12185738,FHI,2022-01-07
SAMEA12185740,FHI,2022-01-07
SAMEA12185741,FHI,2022-01-07
SAMEA12185742,FHI,2022-01-07
SAMEA12185743,FHI,2022-01-07
SAMEA12185744,FHI,2022-01-07
SAMEA12185745,FHI,2022-01-07
SAMEA12185746,FHI,2022-01-07
SAMEA12185747,FHI,2022-01-07
SAMEA12185748,FHI,2022-01-07
SAMEA12185749,FHI,2022-01-07
SAMEA12185750,FHI,2022-01-07
SAMEA12185751,FHI,2022-01-07
SAMEA12185753,FHI,2022-01-07
SAMEA12185754,FHI,2022-01-07
SAMEA12185755,FHI,2022-01-07
SAMEA12185755,FHI,2022-01-07
SAMEA12185756,FHI,2022-01-07
SAMEA12185758,FHI,2022-01-07
SAMEA12185759,FHI,2022-01-07
SAMEA12185759,FHI,2022-01-07
SAMEA12185760,FHI,2022-01-07
SAMEA12185761,FHI,2022-01-07
SAMEA12185762,FHI,2022-01-07
SAMEA12185763,FHI,2022-01-07
SAMEA12185764,FHI,2022-01-07
SAMEA12185764,FHI,2022-01-07
SAMEA12185765,FHI,2022-01-07
SAMEA12185766,FHI,2022-01-07
SAMEA12185766,FHI,2022-01-07
SAMEA12185768,FHI,2022-01-07
SAMEA12185769,FHI,2022-01-07
SAMEA12185770,FHI,2022-01-07
SAMEA12185771,FHI,2022-01-07
SAMEA12185772,FHI,2022-01-07
SAMEA12185773,FHI,2022-01-07
SAMEA12185774,FHI,2022-01-07
SAMEA12185776,FHI,2022-01-07
SAMEA12185776,FHI,2022-01-07
SAMEA12185777,FHI,2022-01-07
SAMEA12185778,FHI,2022-01-07
SAMEA12185779,FHI,2022-01-07
SAMEA12185780,FHI,2022-01-07
SAMEA12185781,FHI,2022-01-07
SAMEA12185782,FHI,2022-01-07
SAMEA12185783,FHI,2022-01-07
SAMEA12185783,FHI,2022-01-07
SAMEA12185784,FHI,2022-01-07
SAMEA12185784,FHI,2022-01-07
SAMEA12185785,FHI,2022-01-07
SAMEA12185794,FHI,2022-01-07
SAMEA12185794,FHI,2022-01-07
SAMEA12185802,FHI,2022-01-07
SAMEA12185802,FHI,2022-01-07
SAMEA12185805,FHI,2022-01-07
SAMEA12185814,FHI,2022-01-07
SAMEA12185814,FHI,2022-01-07
SAMEA12185816,FHI,2022-01-07
SAMEA12185821,FHI,2022-01-07
SAMEA12185821,FHI,2022-01-07
SAMEA12185822,FHI,2022-01-07
SAMEA12185825,FHI,2022-01-07
SAMEA12185825,FHI,2022-01-07
SAMEA12185826,FHI,2022-01-07
SAMEA12185833,FHI,2022-01-07
SAMEA12185835,FHI,2022-01-07
SAMEA12185835,FHI,2022-01-07
SAMEA12185841,FHI,2022-01-07
SAMEA12185847,FHI,2022-01-07
SAMEA12185851,FHI,2022-01-07
SAMEA12185857,FHI,2022-01-07
SAMEA12185858,FHI,2022-01-07
SAMEA12185858,FHI,2022-01-07
SAMEA12185859,FHI,2022-01-07
SAMEA12185859,FHI,2022-01-07
SAMEA12185860,FHI,2022-01-07
SAMEA12185860,FHI,2022-01-07
SAMEA12185861,FHI,2022-01-07
SAMEA12185862,FHI,2022-01-07
SAMEA12185862,FHI,2022-01-07
SAMEA12185863,FHI,2022-01-07
SAMEA12185864,FHI,2022-01-07
SAMEA12185864,FHI,2022-01-07
SAMEA12185865,FHI,2022-01-07
SAMEA12185865,FHI,2022-01-07
SAMEA12185866,FHI,2022-01-07
SAMEA12185866,FHI,2022-01-07
SAMEA12185867,FHI,2022-01-07
SAMEA12185867,FHI,2022-01-07
SAMEA12185868,FHI,2022-01-07
SAMEA12185868,FHI,2022-01-07
SAMEA12185869,FHI,2022-01-07
SAMEA12185869,FHI,2022-01-07
SAMEA12185870,FHI,2022-01-07
SAMEA12185870,FHI,2022-01-07
SAMEA12185871,FHI,2022-01-07
SAMEA12185871,FHI,2022-01-07
SAMEA12185872,FHI,2022-01-07
SAMEA12185873,FHI,2022-01-07
SAMEA12185874,FHI,2022-01-07
SAMEA12185874,FHI,2022-01-07
SAMEA12185875,FHI,2022-01-07
SAMEA12185875,FHI,2022-01-07
SAMEA12185876,FHI,2022-01-07
SAMEA12185876,FHI,2022-01-07
SAMEA12185877,FHI,2022-01-07
SAMEA12185877,FHI,2022-01-07
SAMEA12185878,FHI,2022-01-07
SAMEA12185878,FHI,2022-01-07
SAMEA12185879,FHI,2022-01-07
SAMEA12185879,FHI,2022-01-07
SAMEA12185880,FHI,2022-01-07
SAMEA12185880,FHI,2022-01-07
SAMEA12185881,FHI,2022-01-07
SAMEA12185881,FHI,2022-01-07
SAMEA12185882,FHI,2022-01-07
SAMEA12185882,FHI,2022-01-07
SAMEA12185883,FHI,2022-01-07
SAMEA12185883,FHI,2022-01-07
SAMEA12185884,FHI,2022-01-07
SAMEA12185884,FHI,2022-01-07
SAMEA12185885,FHI,2022-01-07
SAMEA12185885,FHI,2022-01-07
SAMEA12185886,FHI,2022-01-07
SAMEA12185887,FHI,2022-01-07
SAMEA12185887,FHI,2022-01-07
SAMEA12185888,FHI,2022-01-07
SAMEA12185888,FHI,2022-01-07
SAMEA12185889,FHI,2022-01-07
SAMEA12185889,FHI,2022-01-07
SAMEA12185948,FHI,2022-01-07
SAMEA12185949,FHI,2022-01-07
SAMEA12185950,FHI,2022-01-07
SAMEA12185951,FHI,2022-01-07
SAMEA12185951,FHI,2022-01-07
SAMEA12185952,FHI,2022-01-07
SAMEA12185952,FHI,2022-01-07
SAMEA12185953,FHI,2022-01-07
SAMEA12185953,FHI,2022-01-07
SAMEA12185954,FHI,2022-01-07
SAMEA12185954,FHI,2022-01-07
SAMEA12185955,FHI,2022-01-07
SAMEA12185955,FHI,2022-01-07
SAMEA12185956,FHI,2022-01-07
SAMEA12185957,FHI,2022-01-07
SAMEA12185958,FHI,2022-01-07
SAMEA12185959,FHI,2022-01-07
SAMEA12185960,FHI,2022-01-07
SAMEA12185960,FHI,2022-01-07
SAMEA12185961,FHI,2022-01-07
SAMEA12185962,FHI,2022-01-07
SAMEA12185962,FHI,2022-01-07
SAMEA12185963,FHI,2022-01-07
SAMEA12185963,FHI,2022-01-07
SAMEA12185964,FHI,2022-01-07
SAMEA12185965,FHI,2022-01-07
SAMEA12185966,FHI,2022-01-07
SAMEA12185969,FHI,2022-01-07
SAMEA12185969,FHI,2022-01-07
SAMEA12185970,FHI,2022-01-07
SAMEA12185971,FHI,2022-01-07
SAMEA12185971,FHI,2022-01-07
SAMEA12185972,FHI,2022-01-07
SAMEA12185974,FHI,2022-01-07
SAMEA12185975,FHI,2022-01-07
SAMEA12185975,FHI,2022-01-07
SAMEA12185976,FHI,2022-01-07
SAMEA12185977,FHI,2022-01-07
SAMEA12185979,FHI,2022-01-07
SAMEA12185980,FHI,2022-01-07
SAMEA12185981,FHI,2022-01-07
SAMEA12185982,FHI,2022-01-07
SAMEA12185982,FHI,2022-01-07
SAMEA12185986,FHI,2022-01-07
SAMEA12185986,FHI,2022-01-07
SAMEA12185987,FHI,2022-01-07
SAMEA12185988,FHI,2022-01-07
SAMEA12185989,FHI,2022-01-07
SAMEA12185989,FHI,2022-01-07
SAMEA12185990,FHI,2022-01-07
SAMEA12185990,FHI,2022-01-07
SAMEA12185991,FHI,2022-01-07
SAMEA12185992,FHI,2022-01-07
SAMEA12185992,FHI,2022-01-07
SAMEA12185993,FHI,2022-01-07
SAMEA12185994,FHI,2022-01-07
SAMEA12185994,FHI,2022-01-07
SAMEA12185995,FHI,2022-01-07
SAMEA12185996,FHI,2022-01-07
SAMEA12185997,FHI,2022-01-07
SAMEA12185998,FHI,2022-01-07
SAMEA12185999,FHI,2022-01-07
SAMEA12186000,FHI,2022-01-07
SAMEA12186001,FHI,2022-01-07
SAMEA12186002,FHI,2022-01-07
SAMEA12186003,FHI,2022-01-07
SAMEA12186003,FHI,2022-01-07
SAMEA12186004,FHI,2022-01-07
SAMEA12186006,FHI,2022-01-07
SAMEA12186007,FHI,2022-01-07
SAMEA12186007,FHI,2022-01-07
SAMEA12186009,FHI,2022-01-07
SAMEA12186009,FHI,2022-01-07
SAMEA12186010,FHI,2022-01-07
SAMEA12186010,FHI,2022-01-07
SAMEA12186011,FHI,2022-01-07
SAMEA12186014,FHI,2022-01-07
SAMEA12186015,FHI,2022-01-07
SAMEA12186016,FHI,2022-01-07
SAMEA12186017,FHI,2022-01-07
SAMEA12186017,FHI,2022-01-07
SAMEA12186018,FHI,2022-01-07
SAMEA12186018,FHI,2022-01-07
SAMEA12186019,FHI,2022-01-07
SAMEA12186020,FHI,2022-01-07
SAMEA12186021,FHI,2022-01-07
SAMEA12186022,FHI,2022-01-07
SAMEA12186023,FHI,2022-01-07
SAMEA12186024,FHI,2022-01-07
SAMEA12186025,FHI,2022-01-07
SAMEA12186025,FHI,2022-01-07
SAMEA12186027,FHI,2022-01-07
SAMEA12186028,FHI,2022-01-07
SAMEA12186028,FHI,2022-01-07
SAMEA12186029,FHI,2022-01-07
SAMEA12186029,FHI,2022-01-07
SAMEA12186030,FHI,2022-01-07
SAMEA12186031,FHI,2022-01-07
SAMEA12186031,FHI,2022-01-07
SAMEA12186033,FHI,2022-01-07
SAMEA12186033,FHI,2022-01-07
SAMEA12186068,FHI,2022-01-07
SAMEA12186108,FHI,2022-01-07
SAMEA12186108,FHI,2022-01-07
SAMEA12186159,FHI,2022-01-07
SAMEA12186175,FHI,2022-01-07
SAMEA12188872,FHI,2022-01-08
SAMEA12188872,FHI,2022-01-08
SAMEA12188873,FHI,2022-01-08
SAMEA12188873,FHI,2022-01-08
SAMEA12188874,FHI,2022-01-08
SAMEA12188875,FHI,2022-01-08
SAMEA12188875,FHI,2022-01-08
SAMEA12188877,FHI,2022-01-08
SAMEA12188878,FHI,2022-01-08
SAMEA12188879,FHI,2022-01-08
SAMEA12188880,FHI,2022-01-08
SAMEA12188881,FHI,2022-01-08
SAMEA12188881,FHI,2022-01-08
SAMEA12188882,FHI,2022-01-08
SAMEA12188883,FHI,2022-01-08
SAMEA12188884,FHI,2022-01-08
SAMEA12188885,FHI,2022-01-08
SAMEA12188885,FHI,2022-01-08
SAMEA12188886,FHI,2022-01-08
SAMEA12188886,FHI,2022-01-08
SAMEA12188887,FHI,2022-01-08
SAMEA12188888,FHI,2022-01-08
SAMEA12188890,FHI,2022-01-08
SAMEA12188891,FHI,2022-01-08
SAMEA12188892,FHI,2022-01-08
SAMEA12188893,FHI,2022-01-08
SAMEA12188894,FHI,2022-01-08
SAMEA12188895,FHI,2022-01-08
SAMEA12188896,FHI,2022-01-08
SAMEA12188897,FHI,2022-01-08
SAMEA12188898,FHI,2022-01-08
SAMEA12188899,FHI,2022-01-08
SAMEA12188900,FHI,2022-01-08
SAMEA12188901,FHI,2022-01-08
SAMEA12188902,FHI,2022-01-08
SAMEA12188903,FHI,2022-01-08
SAMEA12188904,FHI,2022-01-08
SAMEA12188905,FHI,2022-01-08
SAMEA12188906,FHI,2022-01-08
SAMEA12188908,FHI,2022-01-08
SAMEA12188910,FHI,2022-01-08
SAMEA12188911,FHI,2022-01-08
SAMEA12188912,FHI,2022-01-08
SAMEA12188913,FHI,2022-01-08
SAMEA12188914,FHI,2022-01-08
SAMEA12188914,FHI,2022-01-08
SAMEA12188915,FHI,2022-01-08
SAMEA12188917,FHI,2022-01-08
SAMEA12188918,FHI,2022-01-08
SAMEA12188919,FHI,2022-01-08
SAMEA12188920,FHI,2022-01-08
SAMEA12188920,FHI,2022-01-08
SAMEA12188921,FHI,2022-01-08
